Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),distance_km,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter
36,5.0,37,13.97191478756942,True,False,False,False,False,True
26,4.8,16,1.554514382186963,False,False,True,True,False,False
37,5.0,27,1.5124736191451338,True,False,False,False,True,False
21,4.7,16,3.1054853062814938,True,False,False,False,True,False
34,4.6,21,11.916606438888204,True,False,False,False,False,True
20,4.6,20,12.108726603462411,True,False,False,False,False,True
27,4.9,18,12.419709768770852,False,True,False,False,False,True
26,4.7,12,16.385802266862793,False,True,False,False,True,False
22,4.6,27,14.021812013196106,True,False,False,False,True,False
30,4.9,27,9.220499640905741,False,True,False,False,True,False
22,4.6,24,4.67432400638191,False,False,True,False,True,False
30,4.3,36,7.573442055128481,True,False,False,False,True,False
35,4.2,35,1.5125976112065025,False,True,False,False,False,True
27,4.9,15,8.92906001215989,True,False,False,False,True,False
36,4.5,22,13.788957415778517,True,False,False,False,True,False
23,4.6,23,5.952943315709552,False,False,True,False,True,False
33,4.6,16,1.5322885596942126,False,True,False,False,False,True
35,4.6,16,6.210607623190057,False,False,False,False,False,True
25,4.8,34,19.618630653002526,False,True,False,False,True,False
29,4.6,15,1.5204186010643506,False,True,False,True,False,False
39,4.6,23,12.100079055614344,False,True,False,False,True,False
34,4.7,33,6.03744523636816,False,True,False,False,False,True
38,4.0,29,4.540781597558912,False,False,False,False,True,False
29,4.6,18,12.463883024166657,False,True,False,True,False,False
30,4.6,27,10.881197531246407,False,True,False,False,False,True
34,5.0,18,4.56126563284071,False,False,False,False,False,True
23,5.0,41,10.864870498856765,True,False,False,False,True,False
27,4.1,21,3.0202827050890524,False,False,False,False,True,False
22,4.7,22,10.5652785705811,True,False,False,False,True,False
37,4.9,16,7.772038818805718,False,False,True,False,False,True
15,1.0,26,20.176709024393567,False,False,True,True,False,False
37,4.5,21,6.217689154531592,False,True,False,False,True,False
38,5.0,28,1.5204186010643506,True,False,False,False,False,True
22,4.7,25,10.757204708670502,False,False,True,True,False,False
34,4.9,29,17.07362495419754,False,False,False,False,False,True
26,4.2,31,13.58308621493501,False,False,True,False,True,False
28,4.6,13,9.314976789360623,False,True,False,False,False,True
35,4.7,29,9.219691659523848,True,False,False,False,True,False
23,4.6,22,7.790439155314363,False,False,False,False,False,True
39,4.0,23,4.537860442229041,False,False,True,False,True,False
32,4.9,16,7.761199672759851,False,True,False,False,True,False
35,3.6,39,14.021726512881596,True,False,False,False,False,True
22,4.2,34,3.025279772423236,True,False,False,False,True,False
24,4.6,22,7.683355299930933,False,False,False,False,True,False
28,4.9,19,19.361976407426397,True,False,False,False,False,True
38,4.6,34,7.562950099273998,False,False,False,False,True,False
25,4.5,22,1.5204186010643506,False,False,True,False,True,False
20,4.9,21,3.1053699758611546,False,False,True,False,True,False
35,4.0,33,6.081595038517862,False,False,True,False,True,False
24,4.8,15,1.536836906549953,False,False,False,False,True,False
29,4.7,19,13.682164589270348,False,True,False,False,False,True
35,4.9,26,10.725127399399225,True,False,False,False,False,True
30,4.8,17,10.808686201554782,False,True,False,False,False,True
23,4.7,21,5.992164712760221,False,False,False,False,True,False
31,4.7,23,3.0643351463849164,False,True,False,False,False,True
37,4.9,28,17.076725433736605,False,False,True,False,True,False
28,4.8,26,12.464066309794568,False,False,True,False,True,False
28,5.0,11,10.867366120252031,False,True,False,False,True,False
24,4.2,32,19.364277132208514,True,False,False,True,False,False
29,4.7,33,3.0272369309754272,False,False,True,False,True,False
35,4.8,40,17.07649014379466,False,True,False,False,True,False
35,4.7,47,10.907140151568118,False,False,True,False,True,False
28,4.3,29,3.058551495341316,True,False,False,False,True,False
23,4.7,33,13.829019124454268,True,False,False,False,False,True
32,5.0,42,10.906257371570659,True,False,False,False,True,False
30,4.7,30,4.590648124312415,False,False,False,False,False,True
30,4.6,22,16.903050893204163,False,False,True,True,False,False
22,4.2,29,1.5297989528631668,False,True,False,False,True,False
32,4.6,27,16.901690663165983,False,True,False,False,True,False
21,4.0,17,3.025344768407918,False,False,False,False,True,False
33,4.1,35,10.641407763221139,False,False,True,False,True,False
36,4.9,28,13.830709083522443,False,False,False,False,False,True
22,4.6,29,1.4899874085578333,False,False,True,False,True,False
20,4.6,22,9.316238098535406,False,True,False,False,True,False
35,4.6,38,10.866360907886408,False,True,False,False,True,False
22,4.7,28,16.635518179509837,False,False,True,False,False,True
27,4.6,22,13.98984971037147,False,False,False,False,False,True
36,4.7,34,7.6508628104371885,False,False,True,False,True,False
36,5.0,15,7.772343594464245,False,True,False,False,False,True
30,4.9,15,4.5790588809950075,False,False,False,False,True,False
34,4.8,15,1.5091393275325462,False,False,False,False,True,False
27,4.5,13,19.883251553020397,False,False,True,False,True,False
36,4.8,25,6.242485073474712,False,False,False,False,True,False
36,5.0,44,10.708220667367794,False,False,True,False,True,False
27,5.0,36,5.959032639454782,True,False,False,False,True,False
39,4.6,20,7.772466272035551,True,False,False,False,True,False
37,4.2,35,4.528158738548494,False,True,False,False,True,False
30,4.2,32,6.210145663324764,False,True,False,False,False,True
36,4.8,26,1.5525801593211894,True,False,False,False,False,True
26,4.8,15,19.618918347479877,False,False,True,False,False,True
28,4.8,13,19.760907746586085,False,False,False,False,False,True
29,4.6,42,17.099225478912437,False,False,True,False,True,False
35,5.0,33,1.536829311966258,False,False,False,False,True,False
29,4.9,11,7.6608956642418224,False,False,False,False,False,True
35,4.9,29,4.595940524023754,False,False,True,False,True,False
24,4.8,27,16.63495545420892,True,False,False,False,False,True
27,5.0,21,13.481108157687446,False,True,False,False,False,True
29,4.8,23,3.0198160202815365,False,False,True,False,False,True
23,5.0,20,2.9796333006391293,True,False,False,False,True,False
24,4.8,11,14.021819246588827,False,False,False,False,False,True
27,4.9,23,13.973142050149699,False,False,False,False,False,True
39,4.8,24,7.762635434587253,True,False,False,False,True,False
37,4.0,23,1.5125654463644047,True,False,False,False,True,False
23,4.7,30,6.210849324534313,False,True,False,False,False,True
35,4.2,33,4.469162258883671,True,False,False,False,False,True
29,4.6,21,10.708220667367794,False,False,True,False,False,True
29,4.6,26,1.554424975889475,True,False,False,False,False,True
21,5.0,15,7.450185408246093,False,False,True,False,True,False
25,4.9,10,6.176541436788837,True,False,False,False,False,True
24,4.8,20,19.975696041451314,True,False,False,False,False,True
38,4.9,26,9.055364789945113,False,True,False,False,False,True
33,4.8,22,13.409462339213027,True,False,False,False,True,False
32,3.6,40,16.36832247217209,True,False,False,False,False,True
39,5.0,44,16.384502397510182,False,True,False,False,False,True
35,4.8,22,13.77113289483828,False,False,False,False,True,False
39,4.6,29,3.1161407812915183,False,False,True,False,True,False
23,4.6,27,16.902051800243928,False,True,False,False,True,False
32,4.9,22,16.36609806072431,False,False,True,False,True,False
29,4.6,21,19.760080920474554,False,False,False,False,True,False
20,4.7,20,13.610807781529353,False,False,True,False,True,False
37,4.8,23,4.544085706303389,False,False,True,False,True,False
25,4.7,15,20.206808074128567,True,False,False,True,False,False
29,4.6,24,13.787860239172547,False,True,False,False,False,True
24,4.7,26,7.546676276224336,False,True,False,False,True,False
39,4.1,38,16.63687991359242,False,True,False,False,False,True
29,4.6,10,7.63146393347638,False,False,False,False,False,True
24,5.0,34,6.210061176100266,False,True,False,False,True,False
24,4.7,22,10.704161271430333,False,False,True,False,False,True
25,4.6,12,16.601276790345967,False,False,False,False,False,True
35,5.0,22,9.363672588462148,True,False,False,False,True,False
29,4.5,17,6.210030477135088,False,False,True,False,False,True
39,5.0,26,1.5292976945190186,False,True,False,False,True,False
31,5.0,34,6.147415198875053,True,False,False,False,True,False
37,4.9,29,4.610035602260694,True,False,False,False,True,False
35,4.9,26,4.6741517745550425,True,False,False,True,False,False
31,4.9,41,3.105492716560946,True,False,False,False,True,False
33,3.5,33,12.436148456121032,False,False,False,False,False,True
32,4.8,27,7.660957436559021,False,True,False,False,True,False
33,4.2,32,12.074114327172765,False,False,True,False,True,False
31,4.7,25,9.31544163550089,False,True,False,False,True,False
37,3.5,44,13.68160171925017,False,True,False,True,False,False
29,4.9,30,14.044925285939733,False,False,False,False,True,False
26,5.0,33,10.88093543843387,True,False,False,False,True,False
27,4.7,26,19.884989093916975,False,False,False,True,False,False
25,4.2,31,12.419848147906494,False,True,False,False,False,True
27,4.9,22,20.28756188229029,False,False,True,False,False,True
32,3.6,35,10.445547500579472,False,False,True,False,True,False
31,4.7,15,8.937527873529229,True,False,False,False,False,True
31,4.9,24,19.760798007029905,False,True,False,False,True,False
36,4.7,42,10.428148593687968,True,False,False,False,True,False
37,4.7,33,7.448363764234237,False,False,False,False,True,False
26,4.6,25,7.683332672259472,False,True,False,False,True,False
35,4.9,17,10.416889336224843,False,False,False,False,True,False
32,5.0,26,4.5611524272563715,False,False,False,False,True,False
36,4.4,33,13.786698988713738,False,False,True,False,True,False
38,4.8,20,9.192571532077613,False,True,False,False,True,False
30,4.9,26,10.75638385340382,False,False,False,False,True,False
31,5.0,46,12.420750390870612,True,False,False,False,False,True
33,4.6,48,19.916432533839362,False,False,True,False,True,False
29,4.6,30,1.5323596444882273,True,False,False,True,False,False
23,4.8,29,10.594159660086516,False,True,False,False,False,True
30,4.8,28,13.971759900424741,False,True,False,False,False,True
20,4.2,44,3.0737721530635387,False,False,True,False,True,False
37,4.8,29,2.9962278180180206,False,False,True,False,False,True
31,4.3,36,9.219905581616992,True,False,False,False,True,False
23,4.7,21,17.074116110019787,False,False,False,False,True,False
21,4.9,15,4.6105980334862275,True,False,False,False,True,False
21,5.0,17,1.5581398113186737,False,True,False,True,False,False
36,4.6,27,8.938197833558919,False,False,True,False,True,False
20,4.8,24,9.316091864517965,True,False,False,False,True,False
29,4.6,30,7.601308045983357,False,True,False,False,False,True
29,4.6,47,10.595309036751567,False,False,True,False,False,True
30,4.6,41,12.116895848186626,False,False,True,False,True,False
23,4.7,33,16.47660369434282,False,False,False,False,False,True
26,4.0,36,16.635770753608572,True,False,False,False,True,False
34,4.8,24,20.071289622813058,False,True,False,False,True,False
32,4.0,32,6.080888252609821,False,False,True,False,True,False
38,4.8,22,9.081845042090478,False,False,False,True,False,False
27,4.7,36,13.61116354777465,False,True,False,False,True,False
39,4.4,54,12.234822044206023,False,True,False,False,True,False
35,5.0,37,10.723989806656368,False,False,False,False,False,True
23,4.8,16,4.395172855375738,False,True,False,False,True,False
34,4.3,47,13.735921550259098,False,False,False,False,False,True
39,4.6,30,6.2178836475581045,False,False,True,False,False,True
32,4.5,32,13.970572124439776,True,False,False,False,False,True
36,4.7,19,13.989147573068443,False,True,False,False,True,False
26,4.4,42,10.868130915669624,False,False,True,False,True,False
22,4.7,18,1.5203488928264928,False,False,False,False,True,False
38,4.6,25,11.74860619557928,False,False,True,False,True,False
28,4.9,18,11.914594077317577,False,True,False,False,False,True
20,4.8,38,11.919595217848318,True,False,False,False,False,True
34,4.6,18,7.761839422154042,False,False,False,False,True,False
37,4.5,17,6.120941769502898,True,False,False,False,False,True
38,4.7,25,19.87758403140865,True,False,False,False,True,False
24,4.5,26,10.641436955070953,False,True,False,False,True,False
32,4.7,25,19.472033277853686,False,True,False,False,True,False
32,4.9,21,7.546888128063204,True,False,False,False,True,False
29,4.2,26,4.544211841489953,False,False,True,False,True,False
25,4.7,11,1.513073455729525,False,False,True,False,True,False
22,4.7,30,20.17741678822261,False,False,False,False,False,True
29,4.6,39,16.60811661507955,True,False,False,False,False,False
27,5.0,18,7.562333809640329,False,False,True,False,True,False
35,4.9,28,9.07437751153265,False,True,False,False,True,False
24,4.7,28,12.483782213901394,False,True,False,False,False,True
22,4.9,18,4.6575909554297805,False,False,True,False,True,False
26,4.6,22,1.5322753274864631,False,False,False,False,False,True
24,4.6,11,3.0594028768209838,False,True,False,False,True,False
25,4.8,16,7.325558747690406,True,False,False,False,True,False
20,4.8,15,10.60216485230212,False,False,True,False,False,True
28,4.7,17,13.971950882978046,True,False,False,False,True,False
39,4.6,22,9.192290417405088,False,True,False,False,True,False
31,4.7,22,7.562982485200135,False,False,False,False,True,False
29,4.6,15,4.656811824870756,True,False,False,False,False,True
21,4.7,19,3.027292134044053,False,True,False,False,True,False
28,4.7,38,19.976746466954737,False,False,True,False,True,False
33,4.6,29,17.16659103781352,False,True,False,False,False,True
31,4.7,29,16.384574278446483,False,True,False,False,True,False
26,5.0,29,17.16592025387135,False,True,False,False,True,False
27,4.7,14,10.707144604562082,True,False,False,False,True,False
26,5.0,17,7.660205777239119,False,False,True,False,True,False
23,4.8,27,1.5148048951935007,False,False,False,False,True,False
24,4.8,14,19.395819534340983,False,False,False,False,False,True
26,4.1,37,20.852513503426962,False,True,False,False,True,False
38,4.8,22,13.972191759503005,False,False,True,False,True,False
37,4.6,27,7.547357671334388,True,False,False,False,True,False
33,5.0,26,9.313528459380548,False,True,False,False,True,False
